venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2019,regular,Unforgeable Authentication and Signing of Quantum States,Gorjan Alagic; Tommaso Gagliardoni; Christian Majenz,Gorjan Alagic; Tommaso Gagliardoni; Christian Majenz,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Faster quantum simulation by randomization,Andrew Childs; Aaron Ostrander; Yuan Su,Andrew Childs; Aaron Ostrander; Yuan Su,,,,,,,Accepted,,schedule not matched; source_type=claude_extraction,,,
TQC,2019,regular,Nearly optimal lattice simulation by product formulas,Andrew Childs; Yuan Su,Andrew Childs; Yuan Su,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,30
TQC,2019,regular,The RGB No-Signalling Game,Xavier Coiteux-Roy; Claude Crépeau,Xavier Coiteux-Roy; Claude Crépeau,,,,,,,Accepted,,schedule not matched; source_type=claude_extraction,,,
TQC,2019,regular,A simple protocol for verifiable delegation of quantum computation in one round,Alex Bredariol Grilo,Alex Bredariol Grilo,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Convexity and Operational Interpretation of the Quantum Information Bottleneck Function,Nilanjana Datta; Christoph Hirche; Andreas Winter,Nilanjana Datta; Christoph Hirche; Andreas Winter,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,Axiomatic theory of Higher-Order Quantum Computation,Alessandro Bisio; Paolo Perinotti,Alessandro Bisio; Paolo Perinotti,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,25
TQC,2019,regular,A resource theory of entanglement with a unique multipartite maximally entangled state,Patricia Contreras Tejada; Carlos Palazuelos; Julio de Vicente,Patricia Contreras Tejada; Carlos Palazuelos; Julio de Vicente,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,25
TQC,2019,regular,Quantum Advantage for the LOCAL Model in Distributed Computing,Francois Le Gall; Harumichi Nishimura; Ansis Rosmanis,Francois Le Gall; Harumichi Nishimura; Ansis Rosmanis,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Applications of the quantum algorithm for st-connectivity,Kai DeLorenzo; Shelby Kimmel; Raylen Witter,Kai DeLorenzo; Shelby Kimmel; Raylen Witter,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Toy Models of Holographic Duality between local Hamiltonians,Tamara Kohler; Toby Cubitt,Tamara Kohler; Toby Cubitt,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,25
TQC,2019,regular,On Quantum Chosen-Ciphertext Attacks and Learning with Errors,Gorjan Alagic; Stacey Jeffery; Maris Ozols; Alexander Poremba,Gorjan Alagic; Stacey Jeffery; Maris Ozols; Alexander Poremba,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Continuous groups of transversal gates for quantum error correcting codes from finite clock reference frames,Alvaro Alhambra; Mischa Woods,Alvaro Alhambra; Mischa Woods,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,30
TQC,2019,invited,Continuous symmetries and approximate quantum error correction,Philippe Faist; Sepehr Nezami; Victor V. Albert; Grant Salton; Fernando Pastawski; Patrick Hayden; John Preskill,Philippe Faist; Sepehr Nezami; Victor V. Albert; Grant Salton; Fernando Pastawski; Patrick Hayden; John Preskill,,,,,,,Accepted,,reclassified from regular to invited per schedule; source_type=claude_extraction,2019-06-06,,45
TQC,2019,regular,Tensor network representations from the geometry of entangled states,Matthias Christandl; Angelo Lucia; Péter Vrana; Albert H. Werner,Matthias Christandl; Angelo Lucia; Péter Vrana; Albert H. Werner,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,invited,A compressed classical description of quantum states,David Gosset; John Smolin,David Gosset; John Smolin,,,,,,,Accepted,,reclassified from regular to invited per schedule; source_type=claude_extraction,2019-06-05,morning,45
TQC,2019,regular,One-way quantum repeater with minimal-resources,Johannes Borregaard; Hannes Pichler; Tim Schröder; Mikhail Lukin; Peter Lodahl; Anders Sørensen,Johannes Borregaard; Hannes Pichler; Tim Schröder; Mikhail Lukin; Peter Lodahl; Anders Sørensen,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,25
TQC,2019,regular,Efficient learning of Pauli channels,Joel Wallman; Steve Flammia,Joel Wallman; Steve Flammia,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,Catalytic Quantum Randomness,Paul Boes; Henrik Wilming; Rodrigo Gallego; Jens Eisert,Paul Boes; Henrik Wilming; Rodrigo Gallego; Jens Eisert,,,,,,,Accepted,,schedule not matched; source_type=claude_extraction,,,
TQC,2019,regular,Von Neumann entropy from unitarity,Paul Boes; Jens Eisert; Rodrigo Gallego; Markus Mueller; Henrik Wilming,Paul Boes; Jens Eisert; Rodrigo Gallego; Markus Mueller; Henrik Wilming,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,30
TQC,2019,regular,History-state Hamiltonians are critical,Toby Cubitt; Carlos Gonzalez-Guillen,Toby Cubitt; Carlos Gonzalez-Guillen,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,"Quantum distinguishing complexity, zero-error algorithms, and statistical zero knowledge",Shalev Ben-David; Robin Kothari,Shalev Ben-David; Robin Kothari,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Bayesian ACRONYM Tuning,Nathan Wiebe; Christopher Granade; John Gamble,Nathan Wiebe; Christopher Granade; John Gamble,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,Universal Quantum Emulator,Iman Marvian; Seth Lloyd,Iman Marvian; Seth Lloyd,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,25
TQC,2019,regular,Circuit Transformations for Quantum Architectures,Andrew Childs; Eddie Schoute; Cem Unsal,Andrew Childs; Eddie Schoute; Cem Unsal,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,30
TQC,2019,regular,On the qubit routing problem,Ross Duncan; Alexander Cowtan; Silas Dilkes; Alexandre Krajenbrink; Will Simmons; Seyon Sivarajah,Ross Duncan; Alexander Cowtan; Silas Dilkes; Alexandre Krajenbrink; Will Simmons; Seyon Sivarajah,,,,,,,Accepted,,schedule not matched; source_type=claude_extraction,,,
TQC,2019,regular,Classical zero-knowledge arguments for quantum computations,Thomas Vidick; Tina Zhang,Thomas Vidick; Tina Zhang,,,,,,,Accepted,,source_type=claude_extraction,2019-06-03,,25
TQC,2019,regular,Trading T-gates for dirty qubits in state preparation and unitary synthesis,Guang Hao Low; Vadym Kliuchnikov; Luke Schaeffer,Guang Hao Low; Vadym Kliuchnikov; Luke Schaeffer,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,Universal logical gate sets with constant-depth circuits for topological and hyperbolic quantum codes,Guanyu Zhu; Ali Lavasani; Maissam Barkeshli,Guanyu Zhu; Ali Lavasani; Maissam Barkeshli,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,Quantum computing with rotation-symmetric bosonic codes,Arne Grimsmo; Joshua Combes; Ben Baragiola,Arne Grimsmo; Joshua Combes; Ben Baragiola,,,,,,,Accepted,,source_type=claude_extraction,2019-06-05,,25
TQC,2019,regular,Fine-grained parameterization of tensor network contraction,Bryan O’Gorman,Bryan O’Gorman,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,Approximate unitary n^{2/3}-designs give rise to quantum channels with super additive classical capacity,Aditya Nema; Pranab Sen,Aditya Nema; Pranab Sen,,,,,,,Accepted,,source_type=claude_extraction,2019-06-04,,25
TQC,2019,regular,"Xavier Coiteux-Roy, Claude Crépeau: The RGB No-Signalling Game",,,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-03,,25
TQC,2019,invited,Ewin Tang: Building a classical framework to analyze quantum machine learning speedups,Ewin Tang,Ewin Tang,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-03,09:00,45
TQC,2019,regular,"David Gosset, John Smolin: A compressed classical description of quantum states (OUTSTANDING PAPER AWARD)",,,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-04,,40
TQC,2019,invited,"Ken Brown: Error Reduction, Fault Tolerance, and Scalability",Ken Brown,Ken Brown,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-04,09:00,45
TQC,2019,invited,András Gilyén: Quantum Singular Value Transformation & its algorithmic applications,András Gilyén,András Gilyén,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-05,afternoon,45
TQC,2019,invited,Chris Monroe (UMD/IonQ),Chris Monroe,Chris Monroe,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-06,,45
TQC,2019,invited,Paola Cappellaro (MIT),Paola Cappellaro,Paola Cappellaro,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-06,,45
TQC,2019,invited,Lorenza Viola (Dartmouth),Lorenza Viola,Lorenza Viola,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-06,,45
TQC,2019,invited,Dave Bacon (Google),Dave Bacon,Dave Bacon,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-06,,45
TQC,2019,invited,Mikhail Lukin (Harvard),Mikhail Lukin,Mikhail Lukin,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
TQC,2019,invited,Hanhee Paik (IBM),Hanhee Paik,Hanhee Paik,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
TQC,2019,invited,Peter Zoller (Innsbruck/IQOQI),Peter Zoller,Peter Zoller,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
TQC,2019,invited,Krysta Svore (Microsoft),Krysta Svore,Krysta Svore,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
TQC,2019,invited,David Gosset (Waterloo),David Gosset,David Gosset,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
TQC,2019,invited,Elizabeth Crosson (UNM),Elizabeth Crosson,Elizabeth Crosson,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
TQC,2019,invited,Ashley Montanaro (Bristol),Ashley Montanaro,Ashley Montanaro,,,,,,,,,added from schedule (no matching CSV row); source_type=claude_extraction,2019-06-07,,45
