venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2019,tutorial,Quantum information and the structure of spacetime,Patrick Hayden,Patrick Hayden,Stanford University,,,,,,,,source_type=claude_extraction,2019-01-12,09:00,
QIP,2019,tutorial,Entanglement in AMO physics,Ana Maria Rey,Ana Maria Rey,"JILA, University of Colorado Boulder",,,https://qip.iaqi.org/2019/qip2019_tutorial_rey1.pdf,,,,,source_type=claude_extraction,2019-01-12,13:30,
QIP,2019,tutorial,Verification of quantum computation,Thomas Vidick,Thomas Vidick,California Institute of Technology,,,http://users.cms.caltech.edu/~vidick/verification.pdf,,,,,source_type=claude_extraction,2019-01-13,09:00,
QIP,2019,tutorial,Entropies,Milan Mosonyi,Milan Mosonyi,Budapest University of Technology and Economics,,,https://qip.iaqi.org/2019/qip2019_tutorial_mosonyi.pdf,,,,,source_type=claude_extraction,2019-01-13,13:30,
QIP,2019,invited,Classical Verification of Quantum Computations,Urmila Mahadev,Urmila Mahadev,University of California Berkeley,,,,,,,,source_type=claude_extraction,2019-01-14,09:00,60
QIP,2019,regular,Efficient quantum algorithms for some instances of the hidden multiple shift problem,Anupam Prakash,Gabor Ivanyos;Anupam Prakash;Miklos Santha,,,,,,,Center Ballroom,,source_type=claude_extraction,2019-01-14,10:30,35
QIP,2019,regular,Complete Logarithmic Sobolev Inequality and Irreducible Graphs,Nicholas LaRacuente,Li Gao;Marius Junge;Nicholas Laracuente,,,,,,,West Ballroom,,merged with: Functional inequalities via group transference techniques and application to estimation of decoherence times and capacities; source_type=claude_extraction,2019-01-14,10:30,35
QIP,2019,regular,Functional inequalities via group transference techniques and application to estimation of decoherence times and capacities,Daniel Stilck França,Ivan Bardet;Marius Junge;Nicholas LaRacuente;Cambyse Rouzé;Daniel Stilck França,,,,,,,West Ballroom,,merged with: Complete Logarithmic Sobolev Inequality and Irreducible Graphs; source_type=claude_extraction,2019-01-14,10:30,35
QIP,2019,regular,Sublinear-Time Quantum Computation of the Diameter in CONGEST Networks,Francois Le Gall,Francois Le Gall;Frederic Magniez,,,,,,,Center Ballroom,,source_type=claude_extraction,2019-01-14,11:05,35
QIP,2019,regular,Compatibility of quantum measurements and inclusion constants for free spectrahedra,Andreas Bluhm,Andreas Bluhm;Ion Nechita,,,,,,,West Ballroom,,source_type=claude_extraction,2019-01-14,11:05,35
